
15 1e-11 2.76881 2.82433
16 1e-11 2.62612 2.66886
17 1e-11 2.47417 2.50337
18 1e-11 2.31295 2.32787
19 1e-11 2.14245 2.14237
 
 
15 0.0005 2.43915 2.49184
16 0.0005 2.28529 2.32506
17 0.0005 2.12204 2.14817
18 0.0005 1.94942 1.96117
19 0.0005 1.76741 1.7641
 
 
15 0.001 2.14718 2.19687
16 0.001 1.98216 2.01879
17 0.001 1.80762 1.83049
18 0.001 1.62357 1.63199
19 0.001 1.43002 1.42332
 
 
15 0.0015 1.87112 1.91772
16 0.0015 1.69498 1.72838
17 0.0015 1.50915 1.52868
18 0.0015 1.31366 1.31867
19 0.0015 1.10852 1.09838
 
 
15 0.002 1.60618 1.64968
16 0.002 1.41894 1.4491
17 0.002 1.22183 1.23802
18 0.002 1.01489 1.0165
19 0.002 0.79815 0.784586
 
 
15 0.0025 1.34994 1.39044
16 0.0025 1.15164 1.17866
17 0.0025 0.943263 0.956223
18 0.0025 0.724873 0.723198
 
 
14 0.003 1.29993 1.35056
15 0.003 1.10092 1.13856
16 0.003 0.89156 0.915631
17 0.003 0.671933 0.681859
18 0.003 0.442097 0.43734
 
 
14 0.0035 1.06786 1.11632
15 0.0035 0.858026 0.893063
16 0.0035 0.637637 0.659019
17 0.0035 0.406769 0.413942
18 0.0035 0.16549 0.157944
 
 
14 0.004 0.841078 0.887152
15 0.004 0.620459 0.653184
16 0.004 0.389053 0.408075
17 0.004 0.146953 0.151725
18 0.004 -0.105762 -0.115735
 
 
14 0.0045 0.618966 0.662957
15 0.0045 0.387572 0.418326
16 0.0045 0.145162 0.1622
17 0.0045 -0.108159 -0.105388
18 0.0045 -0.372302 -0.38429
 
 
