8.075 8.5 0.613507 5
8.075 8.45 0.612906 5
8.075 8.4 0.612412 5
8.075 8.35 0.612027 5
8.075 8.3 0.611754 5
8.075 8.25 0.611592 5
8.075 8.2 0.611544 5
8.075 8.15 0.611612 5
END
